#yyyymm,locid,faacarrier,nominal_taxi_out,nominal_taxi_in
201210,ATW,SKW,9.3,3.9
201210,ATY,ALL_FLTS,11.3,5.2
201210,ATY,GLA,11.3,5.2
201210,AUG,ALL_FLTS,11.3,5.2
201210,AUG,EJA,11.3,5.2
201210,AUG,KAP,11.3,5.2
201210,AUG,LXJ,11.3,5.2
201210,AUK,ALL_FLTS,11.3,5.2
201210,AUK,SVX,11.3,5.2
201210,AUO,ALL_FLTS,11.3,5.2
201210,AUO,EJA,11.3,5.2
201210,AUO,OPT,11.3,5.2
201210,AUO,RJC,11.3,5.2
201210,AUS,AAL,10.4,4.6
201210,AUS,AAY,9.9,4.6
201210,AUS,ALL_FLTS,9.827385892116183,4.411053719008264
201210,AUS,ASA,12.7,4.9
201210,AUS,ASH,11.4,4.8
201210,AUS,ASQ,9.9,4.6
201210,AUS,BJS,9.9,4.6
201210,AUS,BVN,9.9,4.6
201210,AUS,CNS,9.9,4.6
201210,AUS,CPZ,9.9,4.6
201210,AUS,CSK,9.9,4.6
201210,AUS,CTL,9.9,4.6
201210,AUS,CYO,9.9,4.6
201210,AUS,DAL,11.3,5.6
201210,AUS,DCM,9.9,4.6
201210,AUS,EGC,9.9,4.6
201210,AUS,EJA,9.9,4.6
201210,AUS,EJM,9.9,4.6
201210,AUS,ELJ,9.9,4.6
201210,AUS,EMD,9.9,4.6
201210,AUS,FDX,9.9,4.6
201210,AUS,FFT,9.8,5.3
201210,AUS,FIV,9.9,4.6
201210,AUS,FLG,11.6,4.6
201210,AUS,FTH,9.9,4.6
201210,AUS,FWK,9.9,4.6
201210,AUS,GAJ,9.9,4.6
201210,AUS,GCT,9.9,4.6
201210,AUS,GDG,9.9,4.6
201210,AUS,GHA,9.9,4.6
201210,AUS,GJS,9.9,4.6
201210,AUS,GLF,9.9,4.6
201210,AUS,GTH,9.9,4.6
201210,AUS,HPJ,9.9,4.6
201210,AUS,HRC,9.9,4.6
201210,AUS,JBU,11.1,3.5
201210,AUS,JTL,9.9,4.6
201210,AUS,KAI,9.9,4.6
201210,AUS,KOW,9.9,4.6
201210,AUS,LJY,9.9,4.6
201210,AUS,LXJ,9.9,4.6
201210,AUS,MLN,9.9,4.6
201210,AUS,MRC,9.9,4.6
201210,AUS,NSH,9.9,4.6
201210,AUS,OAT,9.9,4.6
201210,AUS,OLV,9.9,4.6
201210,AUS,OPT,9.9,4.6
201210,AUS,PAT,9.9,4.6
201210,AUS,PWA,9.9,4.6
201210,AUS,RPA,9.9,4.6
201210,AUS,RRR,9.9,4.6
201210,AUS,RSP,9.9,4.6
201210,AUS,SBE,9.9,4.6
201210,AUS,SCX,9.9,4.6
201210,AUS,SJJ,9.9,4.6
201210,AUS,SKW,10.7,3.9
201210,AUS,SNC,9.9,4.6
201210,AUS,SWA,8.4,4.1
201210,AUS,TCF,9.9,4.6
201210,AUS,TFF,9.9,4.6
201210,AUS,TGM,9.9,4.6
201210,AUS,TKM,9.9,4.6
201210,AUS,TRS,9.9,4.6
201210,AUS,TWY,9.9,4.6
201210,AUS,UAL,9.9,4.6
201210,AUS,UJC,9.9,4.6
201210,AUS,UPS,9.9,4.6
201210,AUS,USA,9.9,4.6
201210,AUS,VNR,9.9,4.6
201210,AUS,VVG,9.9,4.6
201210,AUS,WDY,9.9,4.6
201210,AUS,WWI,9.9,4.6
201210,AUS,XLS,9.9,4.6
201210,AUS,XSR,9.9,4.6
201210,AVL,ALL_FLTS,11.77908961593172,3.0649709302325583
201210,AVL,ASQ,11.9,3.0
201210,AVL,AWI,11.9,3.0
201210,AVL,BJS,11.9,3.0
201210,AVL,CNS,11.9,3.0
201210,AVL,DAL,11.9,3.0
201210,AVL,EJA,11.9,3.0
201210,AVL,EJM,11.9,3.0
201210,AVL,FIV,11.9,3.0
201210,AVL,FLG,11.1,3.3
201210,AVL,FSR,11.9,3.0
201210,AVL,FWK,11.9,3.0
201210,AVL,JIA,11.9,3.0
201210,AVL,JLG,11.9,3.0
201210,AVL,JTL,11.9,3.0
201210,AVL,LXJ,11.9,3.0
201210,AVL,OPT,11.9,3.0
201210,AVL,PDT,11.9,3.0
201210,AVL,SKW,10.8,3.6
201210,AVL,VET,11.9,3.0
201210,AVL,VNR,11.9,3.0
201210,AVL,XLS,11.9,3.0
201210,AVP,ALL_FLTS,11.30226843100189,3.0793296089385476
201210,AVP,ASH,11.1,3.1
201210,AVP,ASQ,11.1,3.1
201210,AVP,AWI,11.1,3.1
201210,AVP,DAL,11.1,3.1
201210,AVP,EJA,11.1,3.1
201210,AVP,FLG,12.1,3.0
201210,AVP,JIA,11.1,3.1
201210,AVP,MLN,11.1,3.1
201210,AVP,OAT,11.1,3.1
201210,AVP,OPT,11.1,3.1
201210,AVP,PDT,11.1,3.1
201210,AVP,SWA,11.1,3.1
201210,AVP,TTX,11.1,3.1
201210,AVP,UAL,11.1,3.1
201210,AVP,UCA,11.1,3.1
201210,AVQ,ALL_FLTS,11.3,5.2
201210,AVQ,BJS,11.3,5.2
201210,AVQ,EJA,11.3,5.2
201210,AVQ,VNR,11.3,5.2
201210,AWI,ALL_FLTS,11.3,5.2
201210,AWI,SVX,11.3,5.2
201210,AWM,ALL_FLTS,11.3,5.2
201210,AWM,DCM,11.3,5.2
201210,AWM,EMD,11.3,5.2
201210,AWM,MDS,11.3,5.2
201210,AXN,ALL_FLTS,11.3,5.2
201210,AXN,BMJ,11.3,5.2
201210,AYS,ALL_FLTS,11.3,5.2
201210,AYS,FIV,11.3,5.2
201210,AZO,ALL_FLTS,9.571671388101983,3.378285714285714
201210,AZO,CHQ,9.5,3.4
201210,AZO,EGF,7.8,2.7
201210,AZO,EJA,9.5,3.4
201210,AZO,FLG,10.2,3.6
201210,AZO,NUS,9.5,3.4
201210,AZO,SWA,9.5,3.4
201210,BAD,ALL_FLTS,11.3,5.2
201210,BAD,DAL,11.3,5.2
201210,BAD,OAE,11.3,5.2
201210,BAD,SWA,11.3,5.2
201210,BAD,TRS,11.3,5.2
201210,BAF,ALL_FLTS,11.3,5.2
201210,BAF,EJA,11.3,5.2
201210,BAF,EJM,11.3,5.2
201210,BAF,KEY,11.3,5.2
201210,BAF,LXJ,11.3,5.2
201210,BAF,TFF,11.3,5.2
201210,BAK,ALL_FLTS,11.3,5.2
201210,BAK,BYA,11.3,5.2
201210,BAK,FRG,11.3,5.2
201210,BAK,JTL,11.3,5.2
201210,BBG,ALL_FLTS,10.598765432098766,5.2
201210,BBG,FFT,9.3,5.2
201210,BBG,TRS,10.9,5.2
201210,BCT,ALL_FLTS,11.3,5.2
201210,BCT,BJS,11.3,5.2
201210,BCT,EJA,11.3,5.2
201210,BCT,EJM,11.3,5.2
201210,BCT,ELJ,11.3,5.2
201210,BCT,FIV,11.3,5.2
201210,BCT,FJS,11.3,5.2
201210,BCT,HPJ,11.3,5.2
201210,BCT,JAS,11.3,5.2
201210,BCT,KEY,11.3,5.2
201210,BCT,LRT,11.3,5.2
201210,BCT,LXJ,11.3,5.2
201210,BCT,MJI,11.3,5.2
201210,BCT,OPT,11.3,5.2
201210,BCT,SFH,11.3,5.2
201210,BCT,VNR,11.3,5.2
201210,BCT,WWI,11.3,5.2
201210,BDL,AAL,10.2,4.1
201210,BDL,ALL_FLTS,10.60018691588785,4.467871611093798
201210,BDL,ASH,9.4,4.4
201210,BDL,ASQ,10.9,4.5
201210,BDL,AWI,10.9,4.5
201210,BDL,BJS,10.9,4.5
201210,BDL,BKA,10.9,4.5
201210,BDL,CCI,10.9,4.5
201210,BDL,CHQ,10.9,4.5
201210,BDL,CNS,10.9,4.5
201210,BDL,CPZ,10.9,4.5
201210,BDL,DAL,13.1,5.5
201210,BDL,DCM,10.9,4.5
201210,BDL,EGF,8.2,4.1
201210,BDL,EJA,10.9,4.5
201210,BDL,EJM,10.9,4.5
201210,BDL,ELJ,10.9,4.5
201210,BDL,FDL,10.9,4.5
201210,BDL,FDX,10.9,4.5
201210,BDL,FIV,10.9,4.5
201210,BDL,FLG,15.2,5.2
201210,BDL,FLX,10.9,4.5
201210,BDL,GGN,10.9,4.5
201210,BDL,GJS,10.9,4.5
201210,BDL,GPD,10.9,4.5
201210,BDL,GTF,10.9,4.5
201210,BDL,GTH,10.9,4.5
201210,BDL,IFL,10.9,4.5
201210,BDL,JBU,10.9,4.5
201210,BDL,JCT,10.9,4.5
201210,BDL,JZA,10.9,4.5
201210,BDL,KCR,10.9,4.5
201210,BDL,KEY,10.9,4.5
201210,BDL,LBQ,10.9,4.5
201210,BDL,LKF,10.9,4.5
201210,BDL,LOF,10.9,4.5
201210,BDL,LRT,10.9,4.5
201210,BDL,LXJ,10.9,4.5
201210,BDL,NGF,10.9,4.5
201210,BDL,NUS,10.9,4.5
201210,BDL,OPT,10.9,4.5
201210,BDL,PAT,10.9,4.5
201210,BDL,PDT,10.9,4.5
201210,BDL,PRY,10.9,4.5
201210,BDL,PWA,10.9,4.5
201210,BDL,RAX,10.9,4.5
201210,BDL,RLI,10.9,4.5
201210,BDL,RPA,10.9,4.5
201210,BDL,RSP,10.9,4.5
201210,BDL,SJJ,10.9,4.5
201210,BDL,SWA,7.4,4.0
201210,BDL,SWQ,10.9,4.5
201210,BDL,TCF,10.9,4.5
201210,BDL,TFF,10.9,4.5
201210,BDL,TWY,10.9,4.5
201210,BDL,UAL,11.0,4.6
201210,BDL,UCA,10.9,4.5
201210,BDL,UJT,10.9,4.5
201210,BDL,UPS,10.9,4.5
201210,BDL,USA,12.2,3.8
201210,BDL,USC,10.9,4.5
201210,BDL,WIG,10.9,4.5
201210,BDL,XLS,10.9,4.5
201210,BDN,ALL_FLTS,7.890642201834862,3.049267399267399
201210,BDN,AMF,7.6,3.0
201210,BDN,CFS,7.6,3.0
201210,BDN,EJA,7.6,3.0
201210,BDN,OPT,7.6,3.0
201210,BDN,QXE,7.6,3.0
201210,BDN,SKW,8.2,3.1
201210,BDN,TWY,7.6,3.0
201210,BDR,ALL_FLTS,11.3,5.2
201210,BDR,CNS,11.3,5.2
201210,BDR,EJA,11.3,5.2
201210,BDR,EJM,11.3,5.2
201210,BDR,FIV,11.3,5.2
201210,BDR,GAJ,11.3,5.2
201210,BDR,PGN,11.3,5.2
201210,BDR,WIG,11.3,5.2
201210,BEA,ALL_FLTS,11.3,5.2
201210,BEA,DCM,11.3,5.2
201210,BEC,ALL_FLTS,11.3,5.2
201210,BEC,HKB,11.3,5.2
201210,BED,ALL_FLTS,11.3,5.2
201210,BED,BJS,11.3,5.2
201210,BED,BSK,11.3,5.2
201210,BED,CNS,11.3,5.2
201210,BED,DCM,11.3,5.2
201210,BED,ECJ,11.3,5.2
201210,BED,EDG,11.3,5.2
201210,BED,EJA,11.3,5.2
201210,BED,EJM,11.3,5.2
201210,BED,ELJ,11.3,5.2
201210,BED,FIV,11.3,5.2
201210,BED,FLX,11.3,5.2
201210,BED,GTH,11.3,5.2
201210,BED,HPN,11.3,5.2
201210,BED,JAS,11.3,5.2
201210,BED,JBU,11.3,5.2
201210,BED,JLG,11.3,5.2
201210,BED,KEY,11.3,5.2
201210,BED,LAK,11.3,5.2
201210,BED,LXJ,11.3,5.2
201210,BED,MLN,11.3,5.2
201210,BED,MMN,11.3,5.2
201210,BED,OPT,11.3,5.2
201210,BED,PAT,11.3,5.2
201210,BED,PEG,11.3,5.2
201210,BED,PHJ,11.3,5.2
201210,BED,RJC,11.3,5.2
201210,BED,RSP,11.3,5.2
201210,BED,RVJ,11.3,5.2
201210,BED,SSH,11.3,5.2
201210,BED,SWQ,11.3,5.2
201210,BED,TFF,11.3,5.2
201210,BED,TKK,11.3,5.2
201210,BED,TWY,11.3,5.2
201210,BED,UAL,11.3,5.2
201210,BED,USC,11.3,5.2
201210,BED,VNR,11.3,5.2
201210,BED,XFL,11.3,5.2
201210,BED,XLS,11.3,5.2
201210,BFD,ALL_FLTS,11.3,5.2
201210,BFD,EJM,11.3,5.2
201210,BFD,SIL,11.3,5.2
201210,BFF,ALL_FLTS,11.3,5.2
201210,BFF,EMD,11.3,5.2
201210,BFF,GLA,11.3,5.2
201210,BFF,JAS,11.3,5.2
201210,BFF,LYM,11.3,5.2
201210,BFF,SUB,11.3,5.2
201210,BFI,ABX,11.3,5.2
201210,BFI,ALL_FLTS,11.3,5.2
201210,BFI,AMF,11.3,5.2
201210,BFI,APC,11.3,5.2
201210,BFI,BJS,11.3,5.2
201210,BFI,CCI,11.3,5.2
201210,BFI,DCM,11.3,5.2
201210,BFI,DDA,11.3,5.2
201210,BFI,DOJ,11.3,5.2
201210,BFI,ECJ,11.3,5.2
201210,BFI,EJA,11.3,5.2
201210,BFI,EJM,11.3,5.2
201210,BFI,ELJ,11.3,5.2
201210,BFI,FIV,11.3,5.2
201210,BFI,GHA,11.3,5.2
201210,BFI,JTL,11.3,5.2
201210,BFI,KEN,11.3,5.2
201210,BFI,OPT,11.3,5.2
201210,BFI,PRD,11.3,5.2
201210,BFI,PWA,11.3,5.2
201210,BFI,RSP,11.3,5.2
201210,BFI,TWY,11.3,5.2
201210,BFI,UPS,11.3,5.2
201210,BFI,USA,11.3,5.2
201210,BFL,ALL_FLTS,8.65860465116279,3.3964912280701753
201210,BFL,AMF,8.6,3.6
201210,BFL,ASH,9.5,4.9
201210,BFL,CXP,8.6,3.6
201210,BFL,EJA,8.6,3.6
201210,BFL,IFX,8.6,3.6
201210,BFL,MMY,8.6,3.6
201210,BFL,OPT,8.6,3.6
201210,BFL,PCM,8.6,3.6
201210,BFL,RPN,8.6,3.6
201210,BFL,RSP,8.6,3.6
201210,BFL,SKW,8.5,3.0
201210,BFM,AAL,11.3,5.2
201210,BFM,ALL_FLTS,11.3,5.2
201210,BFM,DAL,11.3,5.2
201210,BFM,FDX,11.3,5.2
201210,BFM,FLX,11.3,5.2
201210,BFM,GCT,11.3,5.2
201210,BFM,JBU,11.3,5.2
201210,BFM,SCX,11.3,5.2
201210,BFM,USA,11.3,5.2
201210,BGM,ALL_FLTS,10.635416666666666,3.8
201210,BGM,AMF,11.0,3.8
201210,BGM,CMF,11.0,3.8
201210,BGM,CNS,11.0,3.8
201210,BGM,FLG,9.6,3.8
201210,BGM,JIA,11.0,3.8
201210,BGM,PDT,11.0,3.8
201210,BGM,SRY,11.0,3.8
201210,BGM,UCA,11.0,3.8
201210,BGR,ALL_FLTS,14.291324200913243,4.396984924623116
201210,BGR,ASQ,14.3,4.4
201210,BGR,AWI,14.3,4.4
201210,BGR,CHQ,14.3,4.4
201210,BGR,CNS,14.3,4.4
201210,BGR,EJA,14.3,4.4
201210,BGR,FLG,12.4,3.8
201210,BGR,GJS,14.3,4.4
201210,BGR,HPN,14.3,4.4
201210,BGR,JBU,14.3,4.4
201210,BGR,JIA,14.3,4.4
201210,BGR,PAT,14.3,4.4
201210,BGR,PEN,14.3,4.4
201210,BGR,RCH,14.3,4.4
201210,BGR,RPA,14.3,4.4
201210,BGR,TCY,14.3,4.4
201210,BGR,WIG,14.3,4.4
201210,BHB,ALL_FLTS,11.3,5.2
201210,BHB,CNS,11.3,5.2
201210,BHB,EJA,11.3,5.2
201210,BHB,ELJ,11.3,5.2
201210,BHB,FIV,11.3,5.2
201210,BHB,GTH,11.3,5.2
201210,BHB,HPN,11.3,5.2
201210,BHB,KAP,11.3,5.2
201210,BHB,OPT,11.3,5.2
201210,BHB,RLI,11.3,5.2
201210,BHB,VNR,11.3,5.2
201210,BHB,WIG,11.3,5.2
201210,BHM,AAL,11.3,2.8
201210,BHM,AJI,10.4,3.0
201210,BHM,ALL_FLTS,10.505826499784204,3.0060043196544277
201210,BHM,AMF,10.4,3.0
201210,BHM,ASH,10.4,3.0
201210,BHM,ASQ,10.4,3.0
201210,BHM,ASZ,10.4,3.0
201210,BHM,AWI,10.4,3.0
201210,BHM,BJS,10.4,3.0
201210,BHM,CFC,10.4,3.0
201210,BHM,CHQ,10.4,3.0
201210,BHM,CNS,10.4,3.0
201210,BHM,CPZ,10.4,3.0
201210,BHM,DAL,16.8,4.1
201210,BHM,DCM,10.4,3.0
201210,BHM,DPS,10.4,3.0
201210,BHM,EGC,10.4,3.0
201210,BHM,EGF,11.5,2.2
201210,BHM,EJA,10.4,3.0
201210,BHM,EJM,10.4,3.0
201210,BHM,ELJ,10.4,3.0
201210,BHM,EMD,10.4,3.0
201210,BHM,FDX,10.4,3.0
201210,BHM,FIV,10.4,3.0
201210,BHM,FLG,12.8,3.6
201210,BHM,FLX,10.4,3.0
201210,BHM,GGA,10.4,3.0
201210,BHM,GJS,10.4,3.0
201210,BHM,GLT,10.4,3.0
201210,BHM,IMG,10.4,3.0
201210,BHM,JBU,10.4,3.0
201210,BHM,JIA,10.4,3.0
201210,BHM,JPT,10.4,3.0
201210,BHM,KNZ,10.4,3.0
201210,BHM,LKF,10.4,3.0
201210,BHM,LXJ,10.4,3.0
201210,BHM,MLN,10.4,3.0
201210,BHM,MTN,10.4,3.0
201210,BHM,NAC,10.4,3.0
201210,BHM,OAT,10.4,3.0
201210,BHM,OLV,10.4,3.0
201210,BHM,OPT,10.4,3.0
201210,BHM,PWA,10.4,3.0
201210,BHM,RAX,10.4,3.0
201210,BHM,RBY,10.4,3.0
201210,BHM,SFH,10.4,3.0
201210,BHM,SKQ,10.4,3.0
201210,BHM,SKW,12.3,4.0
201210,BHM,SWA,7.5,2.5
201210,BHM,TRS,10.4,3.0
201210,BHM,UPS,10.4,3.0
201210,BHM,USC,10.4,3.0
201210,BHM,VNR,10.4,3.0
201210,BHM,XSR,10.4,3.0
201210,BID,ALL_FLTS,11.3,5.2
201210,BID,CNS,11.3,5.2
201210,BIE,ALL_FLTS,11.3,5.2
201210,BIE,AMF,11.3,5.2
201210,BIF,AAL,11.3,5.2
201210,BIF,ALL_FLTS,11.3,5.2
201210,BIF,DAL,11.3,5.2
201210,BIF,OAE,11.3,5.2
201210,BIF,SWA,11.3,5.2
201210,BIF,UAL,11.3,5.2
201210,BIF,WOA,11.3,5.2
201210,BIH,ALL_FLTS,11.3,5.2
201210,BIH,EJA,11.3,5.2
201210,BIKF,ALL_FLTS,11.3,5.2
201210,BIKF,ICE,11.3,5.2
201210,BIL,AAY,9.7,3.5
201210,BIL,AIP,9.7,3.5
201210,BIL,ALL_FLTS,9.584726688102894,3.469254658385093
201210,BIL,ASQ,9.7,3.5
201210,BIL,CPZ,9.7,3.5
201210,BIL,DAL,9.7,3.5
201210,BIL,DCM,9.7,3.5
201210,BIL,EJA,9.7,3.5
201210,BIL,FDX,9.7,3.5
201210,BIL,LXJ,9.7,3.5
201210,BIL,QXE,9.7,3.5
201210,BIL,RPA,9.7,3.5
201210,BIL,SKW,9.4,3.5
201210,BIL,UAL,9.4,3.2
201210,BIL,UPS,9.7,3.5
201210,BIL,VNR,9.7,3.5
201210,BIS,AAY,8.9,3.5
201210,BIS,ALL_FLTS,7.873866666666666,3.469312169312169
201210,BIS,CPZ,8.9,3.5
201210,BIS,DAL,8.9,3.5
201210,BIS,FLG,9.1,3.1
201210,BIS,RPA,8.9,3.5
201210,BIS,SCX,8.9,3.5
201210,BIS,SKW,7.3,3.5
201210,BJC,ALL_FLTS,11.3,5.2
201210,BJC,BJS,11.3,5.2
201210,BJC,DCM,11.3,5.2
201210,BJC,EJA,11.3,5.2
201210,BJC,EJM,11.3,5.2
201210,BJC,FIV,11.3,5.2
201210,BJC,FTH,11.3,5.2
201210,BJC,GTH,11.3,5.2
201210,BJC,JAS,11.3,5.2
201210,BJC,JNH,11.3,5.2
201210,BJC,LRT,11.3,5.2
201210,BJC,LXJ,11.3,5.2
201210,BJC,OPT,11.3,5.2
201210,BJC,RSP,11.3,5.2
201210,BJC,VNR,11.3,5.2
201210,BJC,XLS,11.3,5.2
201210,BJI,ALL_FLTS,11.3,5.2
201210,BJI,BMJ,11.3,5.2
201210,BJI,SCX,11.3,5.2
201210,BJI,SKW,11.3,5.2
201210,BKD,ALL_FLTS,11.3,5.2
201210,BKD,FIV,11.3,5.2
201210,BKD,XSR,11.3,5.2
201210,BKL,ALL_FLTS,11.3,5.2
201210,BKL,BJS,11.3,5.2
201210,BKL,CTL,11.3,5.2
201210,BKL,DAL,11.3,5.2
201210,BKL,EJA,11.3,5.2
201210,BKL,EJM,11.3,5.2
201210,BKL,FIV,11.3,5.2
201210,BKL,JCT,11.3,5.2
201210,BKL,JTL,11.3,5.2
201210,BKL,OPT,11.3,5.2
201210,BKL,PXG,11.3,5.2
201210,BKL,SRY,11.3,5.2
201210,BKL,UAL,11.3,5.2
201210,BKL,VNR,11.3,5.2
201210,BKV,ALL_FLTS,11.3,5.2
201210,BKV,NGF,11.3,5.2
201210,BKW,ALL_FLTS,11.3,5.2
201210,BKW,FJS,11.3,5.2
201210,BKW,SIL,11.3,5.2
201210,BKW,SNC,11.3,5.2
201210,BLF,ALL_FLTS,11.3,5.2
201210,BLF,FIV,11.3,5.2
201210,BLH,ALL_FLTS,11.3,5.2
201210,BLH,AMF,11.3,5.2
201210,BLI,AAY,11.3,5.2
201210,BLI,ALL_FLTS,11.3,5.2
201210,BLI,ASA,11.3,5.2
201210,BLI,CFS,11.3,5.2
201210,BLI,EJA,11.3,5.2
201210,BLI,OPT,11.3,5.2
201210,BLI,QXE,11.3,5.2
201210,BLI,SCX,11.3,5.2
201210,BLM,ALL_FLTS,11.3,5.2
201210,BLM,CNS,11.3,5.2
201210,BLM,EJA,11.3,5.2
201210,BLM,LAK,11.3,5.2
201210,BLM,MJI,11.3,5.2
201210,BLM,VNR,11.3,5.2
201210,BMC,ALL_FLTS,11.3,5.2
201210,BMC,EJA,11.3,5.2
201210,BMC,GTH,11.3,5.2
201210,BMC,OPT,11.3,5.2
201210,BMG,ALL_FLTS,11.3,5.2
201210,BMG,EJA,11.3,5.2
201210,BMG,JTL,11.3,5.2
201210,BMG,LMO,11.3,5.2
201210,BMG,LXJ,11.3,5.2
201210,BMG,UAL,11.3,5.2
201210,BMG,ULA,11.3,5.2
201210,BMI,ALL_FLTS,9.232826747720365,4.325443786982248
201210,BMI,ASQ,8.0,3.8
201210,BMI,CHQ,8.0,3.8
201210,BMI,EGF,7.7,3.2
201210,BMI,EJA,8.0,3.8
201210,BMI,FFT,8.0,3.8
201210,BMI,FLG,11.2,5.4
201210,BMI,RPA,8.0,3.8
201210,BMI,SWA,8.0,3.8
201210,BMQ,ALL_FLTS,11.3,5.2
201210,BMQ,FWR,11.3,5.2
201210,BNA,AAL,9.6,5.1
201210,BNA,AAY,9.8,5.4
201210,BNA,ABX,9.8,5.4
201210,BNA,AJI,9.8,5.4
201210,BNA,ALL_FLTS,9.682007511095938,5.183147989734816
201210,BNA,ASH,10.6,5.9
201210,BNA,ASQ,9.8,5.4
201210,BNA,AWI,9.8,5.4
201210,BNA,BJS,9.8,5.4
201210,BNA,BLU,9.8,5.4
201210,BNA,CCI,9.8,5.4
201210,BNA,CHQ,9.8,5.4
201210,BNA,CNS,9.8,5.4
201210,BNA,CPZ,9.8,5.4
201210,BNA,DAL,17.5,7.3
201210,BNA,DCM,9.8,5.4
201210,BNA,EDA,9.8,5.4
201210,BNA,EDG,9.8,5.4
201210,BNA,EGF,9.6,4.4
201210,BNA,EJA,9.8,5.4
201210,BNA,EJM,9.8,5.4
201210,BNA,ELJ,9.8,5.4
201210,BNA,EMD,9.8,5.4
201210,BNA,FDX,9.8,5.4
201210,BNA,FFT,10.1,8.1
201210,BNA,FIV,9.8,5.4
201210,BNA,FLC,9.8,5.4
201210,BNA,FLG,13.3,5.3
201210,BNA,FTH,9.8,5.4
201210,BNA,FWK,9.8,5.4
201210,BNA,GAJ,9.8,5.4
201210,BNA,GJS,9.8,5.4
201210,BNA,GLT,9.8,5.4
201210,BNA,GTH,9.8,5.4
201210,BNA,HPJ,9.8,5.4
201210,BNA,JAS,9.8,5.4
201210,BNA,JBU,9.8,5.4
201210,BNA,JIA,9.8,5.4
201210,BNA,JLG,9.8,5.4
201210,BNA,JTL,9.8,5.4
201210,BNA,JZA,9.8,5.4
201210,BNA,KFS,9.8,5.4
201210,BNA,LJY,9.8,5.4
201210,BNA,LOF,9.8,5.4
201210,BNA,LRT,9.8,5.4
201210,BNA,LXJ,9.8,5.4
201210,BNA,MJR,9.8,5.4
201210,BNA,MMN,9.8,5.4
201210,BNA,MRC,9.8,5.4
201210,BNA,MTN,9.8,5.4
201210,BNA,OAT,9.8,5.4
201210,BNA,OPT,9.8,5.4
201210,BNA,PAT,9.8,5.4
201210,BNA,RAX,9.8,5.4
201210,BNA,RJE,9.8,5.4
201210,BNA,RPA,9.8,5.4
201210,BNA,RPN,9.8,5.4
201210,BNA,RSP,9.8,5.4
201210,BNA,RVJ,9.8,5.4
201210,BNA,SBE,9.8,5.4
201210,BNA,SJJ,9.8,5.4
201210,BNA,SKQ,9.8,5.4
201210,BNA,SKW,11.7,6.4
201210,BNA,SQH,9.8,5.4
201210,BNA,SRY,9.8,5.4
201210,BNA,SSH,9.8,5.4
201210,BNA,SWA,7.8,4.7
201210,BNA,TBJ,9.8,5.4
201210,BNA,TCF,9.8,5.4
201210,BNA,TFF,9.8,5.4
201210,BNA,TPJ,9.8,5.4
201210,BNA,TWY,9.8,5.4
201210,BNA,UJC,9.8,5.4
201210,BNA,USA,11.6,5.4
201210,BNA,USC,9.8,5.4
201210,BNA,VNR,9.8,5.4
201210,BNA,VRT,9.8,5.4
201210,BNA,XLS,9.8,5.4
201210,BNA,XSR,9.8,5.4
201210,BOI,AAY,8.8,3.2
201210,BOI,ALL_FLTS,9.007262569832402,3.2573366214549937
201210,BOI,AMF,8.8,3.2
201210,BOI,CPZ,8.8,3.2
201210,BOI,DAL,11.8,4.7
201210,BOI,DCM,8.8,3.2
201210,BOI,EJA,8.8,3.2
201210,BOI,ELJ,8.8,3.2
201210,BOI,FDX,8.8,3.2
201210,BOI,FFT,8.8,3.2
201210,BOI,FIV,8.8,3.2
201210,BOI,FTH,8.8,3.2
201210,BOI,GJS,8.8,3.2
201210,BOI,JAS,8.8,3.2
201210,BOI,JBU,8.8,3.2
201210,BOI,LJY,8.8,3.2
201210,BOI,PAT,8.8,3.2
201210,BOI,QXE,8.8,3.2
201210,BOI,SCX,8.8,3.2
201210,BOI,SKW,9.8,3.5
201210,BOI,SWA,7.4,2.6
201210,BOI,SWQ,8.8,3.2
201210,BOI,UAL,8.8,2.9
201210,BOI,UPS,8.8,3.2
201210,BOI,USA,11.3,4.4
201210,BOI,WAE,8.8,3.2
201210,BOS,AAL,13.1,5.1
201210,BOS,AAY,13.4,5.3
201210,BOS,ABX,13.4,5.3
201210,BOS,ACA,13.1,5.9
201210,BOS,AFR,13.4,5.3
201210,BOS,AKK,13.4,5.3
201210,BOS,ALL_FLTS,13.125466545289031,5.020091572248952
201210,BOS,ASA,16.6,6.9
201210,BOS,ASP,13.4,5.3
201210,BOS,ASQ,13.4,5.3
201210,BOS,AWI,13.4,5.3
201210,BOS,AZA,13.4,5.3
201210,BOS,BAW,13.4,5.3
201210,BOS,BJS,13.4,5.3
201210,BOS,BSK,13.4,5.3
201210,BOS,CHQ,13.4,5.3
201210,BOS,CMF,13.4,5.3
201210,BOS,CNK,13.4,5.3
201210,BOS,CNS,13.4,5.3
201210,BOS,CPZ,13.4,5.3
201210,BOS,CSJ,13.4,5.3
201210,BOS,CTL,13.4,5.3
201210,BOS,CXP,13.4,5.3
201210,BOS,DAL,15.2,6.8
201210,BOS,DCM,13.4,5.3
201210,BOS,DLH,13.4,5.3
201210,BOS,ECJ,13.4,5.3
201210,BOS,EDG,13.4,5.3
201210,BOS,EIN,13.4,5.3
201210,BOS,EJA,13.4,5.3
201210,BOS,EJM,13.4,5.3
201210,BOS,ELJ,13.4,5.3
201210,BOS,FDX,13.4,5.3
201210,BOS,FIN,13.4,5.3
201210,BOS,FIV,13.4,5.3
